DataID|TITEL|I_DOCTYPE|NAME
76105262|BTM Wareneingang                        |Lieferschein    |Dr. Heinz Welti AG                      
76105278|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76105279|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76105280|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76105713|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76105730|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76105747|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76105748|BTM Wareneingang                        |Lieferschein    |Amedis Pws-Puidoux Curatis AG           
76105782|BTM Wareneingang                        |Lieferschein    |Sintetica SA                            
76105797|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76105913|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76105949|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76106117|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76106132|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76106133|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76106166|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76103740|BTM Wareneingang                        |Lieferschein    |Salmon Pharma GmbH                      
76103806|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76104204|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76104233|BTM Wareneingang                        |Lieferschein    |Vifor Consumer Health SA                
76104247|BTM Wareneingang                        |Lieferschein    |Zambon Svizzera SA                      
76104483|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76104490|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76104497|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76104499|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76104508|BTM Wareneingang                        |Lieferschein    |Mundipharma Medical Company             
76104574|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76105192|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda)                        
76105742|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76105901|BTM Wareneingang                        |Lieferschein    |Gebro Pharma AG                         
76105917|BTM Wareneingang                        |Lieferschein    |Janssen-Cilag AG                        
76105921|BTM Wareneingang                        |Lieferschein    |Grünenthal Pharma AG                    
76105935|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda Pharmaceutica)          
76105946|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76105976|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76106103|BTM Wareneingang                        |Lieferschein    |BGP Products GmbH                       
76106112|BTM Wareneingang                        |Lieferschein    |Novartis Pharma Schweiz AG              
76106128|BTM Wareneingang                        |Lieferschein    |Grünenthal Pharma AG                    
76106196|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76106228|BTM Wareneingang                        |Lieferschein    |Alloga AG (Meda Pharmaceutica)          
76106235|BTM Wareneingang                        |Lieferschein    |Galexis SA DZL                          
76106285|BTM Wareneingang                        |Lieferschein    |Vifor SA                                
76106335|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76106337|BTM Wareneingang                        |Lieferschein    |Mepha Schweiz AG                        
76106369|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76106371|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76106394|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76106403|BTM Wareneingang                        |Lieferschein    |Grünenthal Pharma AG                    
76106739|BTM Wareneingang                        |Lieferschein    |Alloga AG (Indivior Schweiz)            
76106764|BTM Wareneingang                        |Lieferschein    |Streuli Pharma AG                       
76106773|BTM Wareneingang                        |Lieferschein    |Grünenthal Pharma AG                    
76107244|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76107260|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76107277|BTM Wareneingang                        |Lieferschein    |Grünenthal Pharma AG                    
76107311|BTM Wareneingang                        |Lieferschein    |Spirig HealthCare AG                    
76107327|BTM Wareneingang                        |Lieferschein    |Alloga AG (Roche RX)                    
76107343|BTM Wareneingang                        |Lieferschein    |Sanofi-Aventis (Suisse) SA              
76107379|BTM Wareneingang                        |Lieferschein    |Pfizer PFE Switzerland GmbH             
76107395|BTM Wareneingang                        |Lieferschein    |Vifor SA                                
